"bb-0 href","normal","is-hidden_small","bb-0","bb-0 href 2","js-List","js-List href"
"","","Laboratorios Richmond is a LATAM pharmaceutical company listed in Buenos Aires Stock Exchange, headquarters located in Buenos Aires and manufacturing facilities in Pilar (Argentina). Operations in Col...","","","Laboratorios Richmond SACIF","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00867816"
"","","","","","Ladder Bio","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01027781"
"","","","","","Lafana Holding Company","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00962757"
"","","x","","","Langham Logistics, Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956403"
"","","Saltigo, a wholly owned subsidiary of LANXESS, is a leading Western CDMO specializing in the development and manufacture of complex pharmaceutical intermediates, regulatory starting materials (RSMs), ...","","","LANXESS-Saltigo","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00231031"
"","","","","","Las Vegas Global Economic Alliance","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01002074"
"","","LAT Research is a privately held Contract Research Organization (CRO), founded in 2010 and an active member of the Argentine Chamber of Clinical Research Organizations (CAOIC). We specialize in provid...","","","LAT RESEARCH SRL","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815125"
"","","LatinaBA is a Contract Research Organization with more than 17 years in the market offering services in Latin America. We are experts in the region and have extensive experience conducting all phases ...","","","LATINABA S.R.L.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00961864"
"","","X","","","Launch Tennessee","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01013845"
"","","Laurus Labs Limited – Integrated CDMO Partner for Advanced Modalities    Laurus Labs Limited is a global, research-driven pharmaceutical and biotechnology company headquartered in India, with a strong...","","","Laurus Labs Ltd.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00812795"
"","","Laverock Therapeutics is powering the development of disease-responsive advanced therapies through our unique, programmable gene control technology. Our innovative platform harnesses the cell’s natura...","","","Laverock Therapeutics","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00916969"
"","","","","","Lavery Lawyers","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00828204"
"","","","","","Leadgene Biosolutions Inc","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815300"
"","","","","","Lean Business Services","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00957281"
"","","","","","leap:up GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00954681"
"","","Lee’s Pharm is a research-driven and market-oriented biopharmaceutical company with more   than 30 years of operation in the pharmaceutical industry in China. The Company is fully   integrated with so...","","","Lee's Pharmaceutical (HK) Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00951938"
"","","","","","Legis Consultoria","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01029257"
"","","Lehigh Valley Economic Development Corporation (LVEDC) is a coalition of public and private partners that works to create jobs by recruiting and expanding businesses in a two-county region in northeas...","","","Lehigh Valley Economic Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00084553"
"","","At Lehman Daman, we understand that life science companies evolve quickly and your facilities must keep pace. Our experience includes constructing laboratories, cleanrooms, and cGMP manufacturing spac...","","","Lehman Daman","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014130"
"","","We would like to introduce the Lehmann Engineering GmbH company, based in Osthofen near Worms, Germany:  Our team consists of 10 engineers and technicians specializing in electrical engineering and au...","","","Lehmann Engineering GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01002516"
"","","LMI – Leipziger Messe International is one of Germany’s leading organizers of international trade fair participations and official joint pavilions around the world.  As a subsidiary of Leipziger Messe...","","","Leipziger Messe International Gmbh","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00402398"
"","","We are a full service CRO and pharmaceutical consulting company with almost 20 years of experience in the field. Having developed more than 480 studies already, we are directly present in Spain, Portu...","","","LEON RESEARCH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00530034"
"","","","","","Leonie Health PBC","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01026662"
"","","Leukocare is an established drug product development industry partner for biotech and pharma companies to solve complex formulation challenges for sterile injectables. By combining proprietary excipie...","","","LEUKOCARE AG","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00238655"
"","","LGM Pharma supports the full drug product lifecycle through integrated API sourcing, drug product CDMO services, and contract analytical testing. With a global network of pre-qualified API suppliers a...","","","LGM Pharma","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00417452"
"","","","","","Liberty Hill Economic Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01018310"
"","","The Life Science Nord Cluster in the federal states of Hamburg and Schleswig-Holstein embraces over 600 biotechnology, pharmaceutical and medical technology companies, clinics and research institutes....","","","Life Science Nord Management GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00104737"
"","","x","","","Life Science Tennessee","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01006070"
"","","","","","Life Sciences British Columbia","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002679"
"","","The Life Sciences Cluster of Friuli Venezia Giulia, managed by the Polo Tecnologico Alto Adriatico, unites over 170 companies, research centers, and healthcare providers. It bridges industry and resea...","","","Life Sciences Cluster Friuli-Venezia Giulia – Polo Tecnologico Alto Adriatico","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00887339"
"","","Life Sciences Ontario is a member-driven organization that represents and advances Ontario’s life sciences sector through advocacy, collaboration, and industry leadership","","","Life Sciences Ontario","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00891396"
"","","Unsure your filling needs will be fulfilled? Have a complex injectable product or process? We say, ""Bring it.""     Lifecore is a U.S.-based Contract Development and Manufacturing Organization speciali...","","","Lifecore Injectables CDMO","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00034669"
"","","","","","Lifera","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00957277"
"","","Lifescience Dynamics is a global decision support firm helping our clients make better strategic  decisions through insight and foresight. Founded in 2004 and headquartered in London with  offices wor...","","","Lifescience Dynamics","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00229297"
"","","","","","LifeScience Kraków Cluster","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00344234"
"","","LighthouseAI is a state licensing software and services company for the US pharmaceutical supply chain. We've assisted over 700 manufacturers, wholesale distributors, third-party logistics providers, ...","","","LighthouseAI","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01029253"
"","","LigniLabs is an spin-off of the Max-Planck-Institute for Polymer Research Mainz, founded in 2022, and a portfolio company of SPRIN-D. With its microencapsulation technology, LigniLabs is pursuing the ...","","","LigniLabs GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00952124"
"","","","","","Limula","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00943886"
"","","","","","Linearis Ventures","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00890452"
"","","","","","Liomont","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00415611"
"","","Lipotype is the leading lipidomics provider and your access to lipids and lipid metabolism data. Our mass spectrometry-based platform can be applied to all biological samples and covers more than 7200...","","","Lipotype GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00855437"
"","","","","","Liverpool City Region Combined Authority","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00931352"
"","","The LNP Alliance is a strategic collaboration uniting industry leaders to accelerate the development of next-generation lipid nanoparticle (LNP) therapeutics. By combining advanced lipid chemistry, pr...","","","LNP Alliance","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00130245"
"","","","","","Long Island University","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01013855"
"","","x","","","Longevity lab","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956090"
"","","","","","Lonza","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00898302"
"","","","","","Lonza","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014944"
"","","LOTTE Biologics is a global contract development and manufacturing organization delivering integrated biologics and bioconjugate services across the full product lifecycle. Our capabilities encompass ...","","","LOTTE BIOLOGICS","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00875281"
"","","LSK Global PS delivers a comprehensive, end-to-end clinical development model built on 26 years of industry experience, aligning strategy, operations, data, and regulatory functions to minimize delays...","","","LSK Global PS","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00647358"
"","","At LTS, our purpose drives everything we do: We CARE for patients, our partners, employees and communities, we CREATE innovative drug delivery solutions, and we DELIVER high-quality products to global...","","","LTS Lohmann Therapy Systems, Corp.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00185741"
"","","","","","Lupin Manufacturing Solutions Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014217"
"","","","","","Lyda Hill Philanthropies","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00867547"
"","","Lyophilization Technology, Inc. (LTI) is a specialized CDMO dedicated exclusively to lyophilization for pharmaceutical, biotechnology, and diagnostic products. With more than 34 years of experience, L...","","","Lyophilization Technology, Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00343524"
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00979759","M42","","4217","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00979759&booth=4217&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00820670","Mabion S.A","Mabion Biologics is a Poland-based large-molecule CDMO specializing in the development and GMP manufacturing of biologics, including monoclonal antibodies, biosimilars, recombinant proteins, therapeut...","1411","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00820670&booth=1411&show_id=BIO2026","",""
